rid,x,y,KMeans_Labels
-664041614,6302.666666666667,3719.0933333333337,18
-664041618#1,6237.1033333333335,3664.143333333333,18
-667865207#1,3293.32,5082.573333333334,20
-667865207#2,3283.575,5057.42,20
-667865207#3,3271.675,5031.215,20
-667865207#5,3249.436666666667,4985.95,20
-667865208#1,3326.566666666667,5079.586666666667,20
-667865208#2,3392.55,5051.905000000001,20
-667865208#4,3437.26,5033.245000000001,20
-667865208#6,3490.5775000000003,5011.2725,20
-667865209#0,3608.2025,5016.1175,21
-667865209#2,3648.093333333333,5020.47,21
-667865209#3,3717.505,5030.025,21
-667865209#4,3797.385,5037.575000000001,21
-669103389#1,5687.03,5417.6025,23
-671522408#0,6004.0575,3089.075,13
-671522408#1,6084.7266666666665,3184.736666666666,13
-671522408#2,6093.705,3308.77,13
-671522408#3,6124.892222222222,3374.332222222222,13
-671522408#4,6204.56,3396.0733333333333,13
-671522408#5,6275.805,3388.295,13
-671522408#6,6475.151111111111,3429.682222222222,14
-671522408#7,6595.219999999999,3644.905,19
-672220459#0,3893.9,2717.235,11
-672220459#1,3940.675,2753.4,11
-672220460#0,3954.18,2787.13,11
-672220460#1,3979.055,2755.98,11
-672220730,5013.055,5729.095,27
-672220731#0,4988.31,5777.285,27
-672220731#1,5012.615,5780.445,27
-672220732,5007.705,5765.014999999999,27
-672220733,4926.425,5781.035,27
-672220734#0,4860.213333333333,5727.053333333333,27
-672220734#1,4861.9766666666665,5688.296666666666,27
-672919572#0,3187.106,5229.79,20
-672919572#4,3235.002,5193.056,20
-672919572#6,3282.3,5155.995,20
-679653135#0,7034.058571428571,4321.145714285714,19
-679653135#1,7132.13,4306.045,19
-679937856,7118.69,4568.75,24
-679937857#1,7116.243333333333,4519.783333333333,24
-679937858#0,7031.865714285714,4645.291428571429,24
-679937858#1,6963.6375,4686.4325,24
-679937858#2,6922.262857142857,4722.76,24
-679937858#3,6887.425,4728.764999999999,24
-682576932,5787.05,4194.53,18
-682576934,5835.605,4176.33,18
-682576993,5751.83,4416.264999999999,18
-682576994,5726.02,4425.005,18
-682576995,5703.365,4430.37,18
-682576997,5680.52,4437.48,18
-682576998,5657.0,4443.47,18
-682577000,5636.57,4451.125,18
-682824507#1,5846.31,4480.576666666667,18
-682824539#1,5873.03,4519.2275,23
-682869955#0,6004.735000000001,4604.995,23
-682869955#2,5997.043333333332,4583.82,23
-682869956#0,6051.35,4577.78,23
-682869956#2,6117.00625,4554.38875,23
-682869957#1,6070.45,4561.256666666667,23
-683033704,5767.165,4455.4,18
-683033746,5664.01,4488.355,18
-683033747,5640.645,4491.745,23
-683044880,5806.62,4487.783333333333,18
-684286970#1,6762.473333333332,4574.903333333333,24
-684286987#1,6850.806666666666,4599.633333333333,24
-684299022,6814.75,4552.695,24
-684317034#1,6874.240000000001,4418.663333333334,19
-684347906#1,6735.843333333333,4465.873333333333,19
-685193021#1,6029.81,4861.313333333333,23
-685193060#0,6025.709999999999,4766.105,23
-685193060#10,5878.299999999999,4546.2,23
-685193060#11,5867.87,4531.01,23
-685193060#12,5857.405,4516.255,23
-685193060#13,5844.185,4496.96,18
-685193060#14,5826.532,4471.65,18
-685193060#4,5955.565555555555,4657.624444444445,23
-685193060#5,5909.635,4593.305,23
-685193060#7,5901.53,4584.009999999999,23
-685193060#9,5890.2,4566.9766666666665,23
-685335371#1,6589.09,3806.92,19
-688808908#0,5723.945,4859.135,23
-688808908#2,5703.503333333334,4824.983333333334,23
-688808909#1,5737.766666666666,4831.990000000001,23
-688808911#1,5757.780000000001,4900.8675,23
-688808912,5727.370000000001,4792.01,23
-688808913#0,5710.825,4796.965,23
-688808913#1,5745.51,4781.1,23
-688808935,5710.825,4796.965,23
-688808936,5842.285,4833.955,23
-688808937,5831.925,4816.91,23
-693726621#2,6662.891666666666,3920.0033333333336,19
-693896095,6309.32,4278.785,18
-702450016#1,5115.656,5584.186,27
-702450016#3,5116.113333333334,5495.48,22
-702450018,4960.87,5675.01,27
-70364448#0,4896.535,5620.375,27
-70364448#2,4929.586,5627.14,27
-704572332,3631.22,4887.79,21
-704572337,3752.865,4899.26,21
-704572338,3688.34,4888.725,21
-706354940#1,6666.963333333333,3969.366666666667,19
-70636309#0,4989.655,5750.65,27
-70636309#2,5039.885,5753.375,27
-70636321#0,4969.120000000001,5785.0650000000005,27
-70636321#2,4970.26,5762.92,27
-70636321#3,4973.755,5727.055,27
-70636321#4,4975.705,5687.985000000001,27
-70636321#6,4975.4975,5644.737499999999,27
-70636321#9,4969.42,5606.605,27
-707229994,6748.975,3991.865,19
-707241968,6814.295,3861.495,19
-707241969,6865.32,3855.196666666666,19
-708004651#1,3522.1533333333336,5006.586666666667,20
-708004651#3,3571.2233333333334,5011.84,21
-70936542#1,6224.063333333333,4665.17,23
-70936542#13,6443.511428571429,4696.821428571428,23
-70936542#2,6267.495000000001,4654.995,23
-70936542#3,6316.393333333333,4642.1866666666665,23
-70936542#4,6348.275,4636.25,23
-70936542#8,6388.038333333334,4624.945000000001,23
-70944767#2,5492.513333333332,5020.192222222222,22
-70944768#3,5455.31875,5020.905,23
-709506314#1,6898.259999999999,4026.25,19
-709506315#1,6654.061428571428,4050.107142857143,19
-709506317,6775.740000000001,4104.046666666666,19
-71470206#10,3310.78,5529.913333333334,25
-71470206#11,3345.3500000000004,5537.16,25
-71470206#13,3392.043333333333,5535.43,25
-71470206#14,3425.165,5542.365,25
-71470206#15,3447.28,5543.8150000000005,25
-71470206#17,3513.27,5543.736666666667,25
-71470206#20,3565.17,5547.395,26
-71470206#21,3604.025,5554.68,26
-71470206#23,3661.006666666666,5551.936666666667,26
-71470206#26,3759.8766666666666,5557.646666666667,26
-71470206#28,3832.49,5562.4,26
-71470206#29,3942.04,5573.49,26
-71470206#6,2882.6200000000003,5507.499629629629,25
-71470206#8,3284.5,5528.19,25
-71470210#2,4448.847692307692,6138.445769230769,26
-71470213#0,4207.645833333333,5977.947499999999,26
-71470213#1,4233.4400000000005,5612.76,26
-71470213#3,4237.07,5551.965,26
-71470213#4,4243.0650000000005,5488.19,21
-71470213#5,4251.04,5393.844999999999,21
-71470213#6,4260.030000000001,5296.08,21
-71470213#7,4265.965,5232.705,21
-71470213#8,4273.35,5152.245,21
-71470213#9,4290.3150000000005,4986.895,21
-71502569#0,7343.343333333333,5771.693333333334,29
-71502569#1,7253.67,5767.360000000001,29
-71502569#10,6749.22,5750.495000000001,29
-71502569#11,6701.799999999999,5748.965,29
-71502569#12,6668.875,5749.19,29
-71502569#14,6633.205,5747.5425000000005,29
-71502569#15,6601.265,5746.040000000001,29
-71502569#17,6563.185,5744.415,29
-71502569#18,6517.715,5742.205,29
-71502569#2,7189.82,5765.264999999999,29
-71502569#20,6435.610000000001,5736.424999999999,28
-71502569#21,6374.475,5729.76,28
-71502569#29,6181.451111111111,5715.024444444444,28
-71502569#3,7149.26,5763.735000000001,29
-71502569#30,5924.62,5693.703333333334,28
-71502569#31,5817.79,5686.255,28
-71502569#34,5704.9580000000005,5684.164,28
-71502569#37,5546.18375,5678.7075,27
-71502569#4,7106.129999999999,5763.925,29
-71502569#6,7014.535,5761.1,29
-71502569#7,6888.780000000001,5754.75,29
-71502569#8,6815.715,5751.969999999999,29
-71502569#9,6790.32,5751.48,29
-717931791#1,5453.6466666666665,3619.473333333333,17
-717931791#2,5596.968,3488.058,12
-718300449,7069.73,4124.84,19
-718304658#0,6079.5830000000005,2779.286,13
-718304658#1,6251.4,2726.075,13
-718304658#3,6262.42,2707.04,13
-718304658#7,6260.738,2636.3540000000003,13
-718304659#5,6326.66,2669.362222222222,13
-718304660#0,6262.925,2725.535,13
-718304660#2,6268.28,2748.445,13
-718304660#3,6268.9400000000005,2776.57,13
-718304661#1,6277.896666666667,2738.6966666666667,13
-718304661#2,6284.295,2775.6,13
-718304662,6277.32,2764.53,13
-718304668#0,6255.46,2734.2200000000003,13
-718304668#1,6231.735000000001,2734.52,13
-718304669,6244.93,2729.945,13
-719353310,6814.29,4198.595,19
-719353311#1,6637.876666666667,4257.573333333334,19
-720087841,6964.24,4093.255,19
-720184279,6825.285,4113.915,19
-729079434#0,6700.46,3891.47,19
-729079434#1,6702.905,3906.28,19
-729079434#2,6705.264999999999,3922.16,19
-729079434#3,6707.43,3938.6,19
-729079434#4,6709.715,3955.09,19
-729079434#5,6713.594999999999,3971.22,19
-729079457,6702.0650000000005,4164.645,19
-730174971,6799.315,4163.299999999999,19
-737326803#2,3860.901666666666,3508.903333333333,11
-741687373#0,4960.115,5031.0,22
-741687373#1,4966.13,5056.725,22
-741687373#3,4976.5633333333335,5094.313333333333,22
-741687374,4959.995,5058.025000000001,22
-741961114#1,4811.928,5117.15,22
-742072640#2,5112.58,5082.104,22
-742189614#2,3892.0775,4879.2225,21
-742260744#0,5026.09,4405.110000000001,17
-742260744#1,5063.555,4406.205,17
-742260744#5,5093.052000000001,4405.46,17
-743368111#1,5102.663333333334,4952.8966666666665,22
-743552967,4841.785714285715,3787.3342857142857,17
-743671372,3556.8225,3010.5075,11
-744798743#0,4620.89,5757.42,27
-744798743#1,4622.96,5719.585,27
-744798743#2,4625.34,5676.13,27
-744798758#1,4648.496666666667,5741.81,27
-744800590,6785.240000000001,4347.2733333333335,19
-744810060#0,4530.005,5731.610000000001,27
-744810060#1,4534.815,5672.555,27
-744810060#2,4538.285,5628.855,27
-746203451#1,5419.76,4824.425,22
-746405327#0,4404.132857142858,4621.217142857143,21
-746405327#1,4417.29,4658.855,21
-746405327#2,4417.066666666667,4693.245,21
-746405327#3,4364.879999999999,4695.1900000000005,21
-746405328,4387.05,4636.950000000001,21
-746405329,4409.41,4726.48,21
-746405330#1,4384.336666666667,4777.046666666666,21
-746405330#2,4387.135,4742.43,21
-746405330#3,4388.165,4712.6,21
-746405331,4411.215,4756.835,21
-746533312#0,4059.349090909091,3236.4654545454546,11
-746533312#1,4279.39,3255.0925,11
-746533313#1,3981.3075,3391.41,11
-746533313#2,3996.43,3338.736,11
-746533313#3,4030.2725,3338.76,11
-746533314,4105.485000000001,3390.54,11
-746533315#1,4067.07,3410.6666666666665,11
-746533316#1,3995.275,3484.8100000000004,11
-746533316#2,4020.945,3495.51,11
-746533316#3,4070.95,3507.7775,16
-746533316#5,4176.1033333333335,3522.2566666666667,16
-746533317#10,4256.626666666666,3528.933333333333,16
-746533317#2,4636.23,3566.105,17
-746533317#5,4516.105,3556.6325,17
-746533317#8,4393.025,3543.935,16
-746533318#1,4135.383333333334,3413.366666666667,11
-746533319#1,4072.3,3527.29,16
-746533319#3,4198.1325,3558.6775,16
-746533320#1,4061.374,3535.302,11
-746533321#2,4968.213333333333,4180.403333333333,17
-746533321#3,4968.16,4334.81,17
-746533321#6,4971.5125,4521.705,17
-746620280,6944.889999999999,4305.81,19
-746731306,3938.715,3449.895,11
-746731307,3905.135,3448.925,11
-746731308#1,3921.0433333333335,3438.183333333333,11
-746884463#0,4215.915,3666.705,16
-746884466,4233.356666666667,3678.22,16
-746884467#1,4232.43,3726.393333333333,16
-746884468#3,4207.8533333333335,3723.59,16
-746884469#1,4340.099999999999,3927.13,16
-746884470#2,4237.945,3793.135,16
-746884471#2,4015.755,3862.5525,16
-746884472#1,4028.34,3798.2666666666655,16
-746884473#1,3993.824,3919.918,16
-746884474#1,4103.956666666666,3904.263333333334,16
-746884475#2,4125.23,3780.0116666666654,16
-746884476,3994.98,3647.893333333333,16
-747082287,4351.286,3817.108,16
-747094231#2,4824.26,4072.4625,17
-747094231#5,5058.17,4078.9833333333336,17
-747282692#1,4661.17,3885.493333333333,17
-747282693#0,4577.706666666666,3868.896666666667,17
-747282693#1,4602.2266666666665,3951.9833333333336,17
-749221668,4241.45,4132.735,16
-749221669,4203.445,4140.5650000000005,16
-749221670,4489.195,4217.915,16
-749221671,4511.605,4201.0,17
-749221672#0,4249.915,4293.0650000000005,16
-749221672#1,4249.6900000000005,4261.025,16
-749221673#0,4272.585,4280.335,16
-749221673#1,4227.32,4278.24,16
-749221674,4391.389999999999,4282.5,16
-749420067,4694.82,5506.915,27
-749549704#1,5185.526666666667,5600.32,27
-749549705#1,5186.483333333334,5541.990000000001,27
-749549706#1,5185.506666666667,5569.7,27
-749869679#3,5148.555,4775.7675,22
-749995746#1,5427.693333333334,5031.74,22
-749995746#2,5426.58,5006.86,22
-749995746#5,5424.263333333333,4941.263333333333,22
-750071658,7060.02,4292.74,19
-750574686#0,5163.6575,4436.965,17
-750574686#2,5109.793333333334,4474.406666666667,17
-750574687#1,5170.32625,4318.435,17
-751016999#1,5404.43,4545.1225,22
-751016999#2,5385.425,4470.801666666666,17
-751044050,5451.085,4505.141666666666,22
-751044051#1,5472.170000000001,4456.893333333333,22
-751044051#2,5427.566000000001,4414.632,17
-751044052#1,5432.045,4285.7275,17
-751044053#1,5454.593333333333,4194.01,17
-751044053#3,5441.935,4195.49,17
-751044054#1,5109.243333333333,4202.44,17
-751044056#1,5173.463333333333,4239.311666666667,17
-751044057#0,5337.26,4287.85,17
-751044057#1,5319.77,4287.87,17
-751044058,5331.535,4281.584999999999,17
-751044059#1,5197.536666666667,4626.14,22
-751044060#1,5108.610000000001,4555.43,22
-751216609#1,5239.356666666667,4151.906666666667,17
-751216610,5121.505,4481.605,17
-751216611,5119.25,4210.08,17
-751216613#1,5173.74,4174.57,17
-751216616#0,5251.801428571429,4170.921428571429,17
-751216619,5446.33,4215.92,17
-751216620,5374.8,4201.29,17
-751216623#0,5339.1875,4168.41,17
-751216623#1,5414.244000000001,4174.318,17
-751267379,5294.88,4311.45,17
-751972890,4973.903333333334,5181.2266666666665,22
-751972891,4994.535,5245.505,22
-751972893,5032.67,5463.37,22
-751972894,4994.93,5213.665,22
-752327983#0,5053.737499999999,5708.325000000001,27
-752327983#1,4995.16,5703.715,27
-754083919,4568.39,4677.635,22
-765133772#1,4560.8966666666665,4161.743333333333,17
-771882337#1,6903.079999999999,4451.456666666666,19
-775534191#4,5439.909333333333,2142.38,7
-775534198#2,5348.252222222222,2325.3122222222223,7
-776438398,5822.6415,2073.8425,8
-776888578#0,6569.41,1517.0933333333332,9
-776888578#1,6592.385,1515.4299999999998,9
-776888578#2,6668.68,1511.1799999999998,9
-776888579#0,6591.5825,1505.3275,9
-776888580,6568.746666666666,1508.4266666666665,9
-776888581,6574.7,1571.1333333333332,9
-779805454#0,6558.860000000001,1722.37,9
-779805454#1,6543.682,1750.497,9
-779805455,6638.19,1725.3633333333337,9
-782375130#2,5502.43,1724.553,8
-782375130#3,5565.433333333333,1704.8666666666668,8
-783195572,6389.433333333333,1952.8733333333328,8
-79710693,3356.6975,2820.2200000000003,10
-799317232,6560.915,4319.055,19
-799317233#0,6570.363333333334,4315.233333333334,19
-799317233#1,6551.3150000000005,4309.745000000001,19
-799317234#0,6535.145,4306.785,19
-799317234#1,6541.110000000001,4318.21,19
-799317236,6525.856666666667,4312.490000000001,19
-799317237,6504.2425,4312.4325,19
-799317238,6569.0225,4288.565,19
-799317239#0,6545.985,4287.225,19
-799317239#1,6479.835,4290.35,19
-813221014,5420.21,3915.755,17
-813221015#0,5380.595,3909.315,17
-813221015#1,5426.008333333333,3870.426666666666,17
-813221017,5317.805,3968.115,17
-813221018,5328.94,3851.103333333333,17
-860003694,4219.945,4201.285,16
-860007667,4557.6720000000005,4452.07,17
-860007693,4629.674000000001,4448.04,17
-860007796,4288.97,4386.67,16
-870016189,5188.788,3143.056,12
-870016190#1,5595.904615384615,3183.5776923076924,13
-870016191,5301.629999999999,3219.4300000000003,12
-870016192,5453.253333333333,3067.876666666667,12
-870016193,5263.974999999999,3621.0633333333335,17
-870016194#0,5257.570000000001,3717.3333333333335,17
-870016194#1,5344.836666666667,3715.743333333333,17
-870016195,5446.7975,3723.995,17
-870016196#0,4973.165,3767.945,17
-870016196#2,4973.675,3830.9225,17
-871138585#1,6734.125,5822.176666666666,29
-871138585#10,6706.745,5445.27,24
-871138585#11,6693.565,5313.9525,24
-871138585#12,6654.075000000001,5197.885,24
-871138585#13,6598.56,5073.385,24
-871138585#14,6571.75,5011.889999999999,24
-871138585#16,6536.516666666666,4936.849999999999,24
-871138585#17,6494.88,4837.9125,24
-871138585#2,6726.823333333334,5736.920000000001,29
-871138585#3,6725.34,5701.915,29
-871138585#4,6723.76,5680.86,29
-871138585#5,6722.264999999999,5660.04,29
-871138585#6,6720.764999999999,5639.76,29
-871138585#7,6717.82,5598.96,29
-871138585#8,6715.17,5561.045,29
-871138585#9,6713.555,5538.365,29
-87913140#1,3214.42,2416.6366666666668,5
-87913140#2,3293.355,2321.765,5
-87913140#3,3366.425,2231.585,5
-88083336#0,5389.67,5429.1900000000005,22
-88083336#1,5314.525,5428.219999999999,22
-88083336#3,5231.096666666667,5412.81,22
-88083340#0,5986.08,5466.79,23
-88083340#1,5985.465,5527.46,28
-88083340#2,5985.639999999999,5584.265,28
-88083340#3,5985.17,5618.185,28
-88083340#4,5985.740000000001,5647.126666666667,28
-88083340#5,5981.83,5684.139999999999,28
-88083341,5434.425,5376.33,22
-88083348#0,6298.45,5432.88,23
-88083348#1,6321.685,5427.75,23
-88083348#2,6367.155000000001,5416.305,23
-88083349#11,5145.996666666667,4977.856666666667,22
-88083349#12,5221.92,4966.9,22
-88083349#13,5323.504999999999,4941.43,22
-88083349#15,5403.033333333334,4919.736666666667,22
-88083349#17,5456.283333333334,4906.003333333333,22
-88083349#3,5094.688,5379.432,22
-88083349#5,5075.0225,5259.5425,22
-88083349#7,5061.843333333333,5128.266666666666,22
-88083349#9,5060.02875,5006.14,22
-88083355,5725.620000000001,5431.049999999999,23
-88083360,6372.486666666667,5811.423333333333,28
-88561221#0,5692.356666666667,5079.906666666667,23
-88561221#2,5676.446666666667,4954.64,23
-88561223#2,5532.058,5118.284,23
-88561227#2,5722.403333333333,5512.685,28
-88561230#1,5594.96,4518.34,23
-88561230#2,5583.465,4451.85,18
-88561230#3,5568.645,4375.870000000001,18
-88561230#6,5539.754,4234.976000000001,18
-88561231#1,5575.193333333334,5137.93,23
-88561231#3,5557.1175,5070.96,23
-88561232#1,5632.134285714286,5742.801428571429,28
-88561232#12,5707.414,5372.181,23
-88561232#13,5701.8150000000005,5279.31,23
-88561232#14,5697.425,5248.105,23
-88561232#16,5689.126666666667,5199.326666666667,23
-88561232#20,5671.22,5065.1900000000005,23
-88561232#3,5643.6675,5658.395,28
-88561232#4,5659.25,5595.996666666666,28
-88561232#5,5673.06,5540.005,28
-88561232#7,5683.935,5494.635,23
-88561232#9,5693.22,5455.54,23
-887387151,4150.0650000000005,4280.004999999999,16
-888035089#1,3729.28,3839.81,16
-888035089#3,3860.42,3835.93,16
-888035093#1,3804.953333333333,3874.41,16
-88937125#0,6152.25,5035.725,23
-88937125#1,6134.360000000001,5040.145,23
-88937125#2,6115.59,5044.79,23
-88937125#3,6094.116666666666,5051.346666666667,23
-88937125#4,6069.674999999999,5055.825,23
-88937127#0,5383.995,5327.92,22
-88937127#1,5373.3150000000005,5396.65,22
-88937131#1,5459.1033333333335,4167.973333333333,17
-88937131#10,5241.35,4616.0275,17
-88937131#12,5137.59,4619.052307692307,22
-88937131#13,5102.113333333334,4527.626666666667,17
-88937131#15,5102.4175,4430.6075,17
-88937131#17,5102.533333333333,4356.566666666667,17
-88937131#19,5102.643333333333,4256.906666666667,17
-88937131#2,5463.02,4235.6900000000005,17
-88937131#22,5098.54,4169.641111111111,17
-88937131#3,5475.086666666666,4378.776666666667,17
-88937131#4,5453.66,4522.59375,17
-88937131#7,5352.42,4573.5025,22
-88954491,6009.485000000001,5280.585,23
-88954493#1,5671.016666666666,5498.996666666666,28
-88954499#1,5694.46625,4209.32625,18
-88954501#0,5771.59,5274.045,23
-88954501#1,5773.575,5205.200000000001,23
-88954511#0,5867.405000000001,5577.575,28
-88954511#1,5844.975,5573.735000000001,28
-88954511#3,5806.703333333334,5570.650000000001,28
-88954515#0,5922.395,5382.55,23
-88954515#1,5921.736666666667,5262.45,23
-88954532,5942.5650000000005,5382.965,23
-88954533#0,5972.615,5559.205,28
-88954533#2,5935.514999999999,5559.075,28
-88954533#3,5901.99,5554.56,28
-88954536#1,5681.803333333333,5260.37,23
-88954536#2,5644.895,5257.185,23
-88954536#3,5615.886666666666,5249.133333333334,23
-88954539,5792.295,5380.0650000000005,23
-88954541#1,5705.87,4266.94,18
-88954541#2,5662.467142857144,4243.714285714285,18
