rid,x,y
-131600055#1,3475.4533333333334,2328.3566666666666
-131600060#0,3454.65,2331.79
-131600060#1,3409.536666666667,2425.27
-131600060#2,3352.475,2410.015
-131600060#3,3291.325,2406.4275
-131600063,3676.535,2479.0299999999997
-131600085#1,3699.22,2592.4266666666667
-131600085#2,3660.75,2561.81
-131600090#0,3345.68,2340.635
-131600090#1,3337.2650000000003,2381.3599999999997
-131600095,3371.9933333333333,2399.9366666666665
-131600104#1,3671.9425,2551.0275
-131600106#0,3635.71,2678.185
-131600106#1,3599.135,2647.535
-131633142#1,3701.4600000000005,2521.5266666666666
-131633142#2,3674.486666666666,2491.933333333333
-131633142#3,3621.08,2444.005
-131633149,3341.6866666666665,2932.7166666666667
-131633152,3734.21,2579.4957142857143
-135703601#0,6684.24,5520.235000000001
-135703601#1,6645.6900000000005,5522.24
-135703602#0,6549.573333333334,5390.81
-135703602#1,6592.653333333333,5509.849999999999
-135703602#2,6606.903333333333,5545.446666666667
-135703602#3,6627.356666666667,5582.5233333333335
-135703602#4,6644.395,5628.355
-135703602#5,6649.715,5646.639999999999
-135703602#6,6655.200000000001,5666.16
-135703602#7,6660.870000000001,5686.545
-135703602#8,6666.845,5707.21
-135703602#9,6673.595,5733.225
-135703603,6684.1900000000005,5571.96
-135703604,6687.365,5654.004999999999
-135703605,6457.85,5408.01
-135703606,6526.645,5554.969999999999
-135703607,6474.745000000001,5450.6900000000005
-135703608,6461.02,5426.82
-135703609,6403.3966666666665,5626.8
-135703610,6572.885,5696.360000000001
-135703611,6698.275,5716.195
-135703612,6694.555,5695.115
-135703613,6557.395,5596.235000000001
-135703614,6690.8099999999995,5674.45
-135703615,6491.795,5668.6900000000005
-135703616,6613.27,5324.360000000001
-135703617,6683.775,5634.52
-135703618,6618.09,5369.495
-135703619,6490.085,5596.355
-135703620,6472.860000000001,5275.155
-135703621,6509.335,5496.27
-135703622#0,6650.53,5539.219999999999
-135703622#1,6674.05,5538.0650000000005
-135703623#0,6408.889999999999,5677.29
-135703623#2,6442.5650000000005,5667.639999999999
-135703624#2,6554.046666666666,5757.543333333334
-135703625,6448.849999999999,5344.516666666666
-135703626#0,6489.110000000001,5628.06
-135703626#1,6529.395,5613.835
-135703627#0,6519.475,5520.09
-135703627#1,6474.075000000001,5534.48
-135703628#0,6456.29,5387.1849999999995
-135703628#1,6402.13,5403.5650000000005
-135703629,6534.086666666666,5280.323333333334
-135703630,6484.9,5647.915
-135703631#0,6659.41,5530.225
-135703631#1,6679.133333333334,5549.743333333333
-135703632,6623.48,5594.8875
-135703633#0,6422.495,5360.110000000001
-135703633#1,6472.375,5334.325
-135703634#0,6519.68,5578.766666666667
-135703634#1,6514.616666666666,5553.996666666666
-135703635#0,6571.99,5346.6
-135703635#1,6573.1,5328.04
-135703635#2,6574.32,5307.605
-135703635#3,6574.4400000000005,5278.674999999999
-135703636#0,6627.356666666667,5309.713333333333
-135703636#1,6625.96,5339.259999999999
-135703637#0,6506.485000000001,5596.610000000001
-135703637#2,6527.928,5671.394
-135703638,6573.311666666666,5415.136666666666
-135703639#1,6628.266250000001,5811.54125
-135703639#2,6600.166,5673.738
-135703639#3,6554.775,5509.925
-135703639#4,6531.04,5445.26
-135703639#5,6518.705,5402.405000000001
-135703639#6,6501.860000000001,5350.049999999999
-136358625,4395.695,5831.385
-136358630,4337.2025,5871.215
-136358967#0,4885.01,5782.98
-136358967#1,4887.1900000000005,5739.94
-136358967#2,4889.924999999999,5685.674999999999
-136358967#4,4890.276666666667,5642.966666666667
-136358968#0,4822.38,5740.27
-136358968#1,4825.61,5682.955
-136358968#3,4826.490000000001,5639.956666666666
-136358970,4769.42,5763.215
-136399257#0,7117.400000000001,4693.883333333333
-136399257#3,7165.596666666667,4857.445
-139116528#0,5150.848333333333,3381.8216666666667
-139116529#3,4336.7425,3500.3325
-139116530#0,6525.505,4203.4400000000005
-139116530#2,6516.16,4181.76
-139116530#3,6508.15,4163.1849999999995
-139116532,5952.110000000001,4433.9349999999995
-139116533,4676.924999999999,3343.58
-139116534,6401.0,4108.73
-139116535#0,5805.615,4174.025
-139116535#1,5818.495,4203.1900000000005
-139116537,5919.21,4454.905
-139116540#0,6508.47,4120.865
-139116540#1,6463.83,4140.09
-139116540#2,6407.395,4164.39
-139116541#1,6134.203333333334,4439.5
-139116542,5883.139999999999,4461.085
-139116544#1,6122.073333333334,4404.54
-139116545,5968.79,4426.195
-139116547,5928.39,4445.9349999999995
-139116548,6063.336666666666,4473.400000000001
-139116551#0,5948.235000000001,4331.719999999999
-139116552#1,4451.88,3574.0433333333335
-139116552#4,4457.685,3513.3325
-139116554#0,6385.889999999999,4136.785
-139116554#1,6436.73,4115.42
-139116554#2,6472.615,4100.365
-139116555#1,4575.046666666666,3585.183333333333
-139116555#3,4578.59,3536.0733333333337
-139116557#0,6044.625,4413.639999999999
-139116557#1,6077.805,4475.995
-139116558#0,5994.49,4420.475
-139116558#1,6016.665,4460.865
-139116558#2,6037.344999999999,4499.639999999999
-139116560#0,6018.58,4480.155000000001
-139116560#1,6005.145,4486.84
-139116560#2,5994.389999999999,4492.29
-139116560#6,5935.219999999999,4526.89
-139116562#1,6076.9625,4853.59
-139116562#4,6058.64,4821.336666666667
-139116562#5,6049.790000000001,4803.58
-139116564#0,6110.905,4468.93
-139116564#1,6092.955,4438.465
-139116564#2,6080.625,4417.545
-139116564#3,6063.24,4393.34
-139116566#0,6010.895,4527.915
-139116566#1,5998.51,4507.365
-139116566#2,5985.379999999999,4485.76
-139116566#3,5971.805,4465.33
-139116567#0,5951.7725,4047.77
-139116567#1,6009.9349999999995,4062.275
-139116568#2,5938.455,4554.3675
-139116570#2,5881.062,4198.85
-139116570#3,5802.77,4233.4400000000005
-139116571,4528.683333333333,3339.478333333333
-139116572#0,5915.4,4269.032
-139116572#2,5902.9800000000005,4363.588000000001
-139116572#3,5931.33,4378.389999999999
-139116573#1,6020.8025,4173.825
-139116574#0,5241.08,3432.95
-139116576#1,6329.8025,4077.92
-139116576#3,6368.703333333334,4161.68
-139116576#4,6381.15,4189.15
-139116577#0,5774.55,4167.995
-139116577#2,5809.063333333333,4129.691666666667
-139116578#1,4805.216666666666,3577.7533333333336
-139116582#0,6533.5650000000005,4122.3099999999995
-139116582#4,6531.254,4064.2019999999998
-139116582#7,6536.223333333332,3969.2533333333336
-139116582#9,6483.860000000001,3839.8933333333334
-139116583,5866.670909090909,4413.797272727273
-139116586#1,6165.1575,4370.577499999999
-139116586#10,6415.325000000001,4262.48
-139116586#11,6441.265,4251.1875
-139116586#12,6497.095,4229.075
-139116586#13,6541.870000000001,4209.09
-139116586#15,6587.5599999999995,4190.34
-139116586#2,6189.186666666666,4360.54
-139116586#3,6215.323333333334,4349.81
-139116586#4,6244.875,4339.504999999999
-139116586#5,6264.780000000001,4330.299999999999
-139116586#6,6290.43,4318.01
-139116586#8,6315.639999999999,4304.13
-139116586#9,6364.25,4284.5650000000005
-139116587#0,4515.43,3305.5150000000003
-139116587#1,4534.29,3307.4849999999997
-139116587#2,4627.3525,3308.6925
-139116587#3,4815.4575,3321.235
-139116588#0,6049.696666666667,4351.38
-139116588#1,6044.490000000001,4333.573333333333
-139116588#10,5938.610000000001,4135.110000000001
-139116588#2,6037.625,4314.4
-139116588#3,6025.58,4289.5
-139116588#4,6012.85,4263.075
-139116588#5,5993.475,4222.055
-139116588#6,5975.5650000000005,4183.93
-139116588#7,5968.360000000001,4168.879999999999
-139116588#8,5961.8,4154.805
-139116588#9,5953.816666666667,4144.91
-139116590#1,6146.623333333334,4474.176666666666
-139116590#11,5947.098,4570.652
-139116590#2,6105.575000000001,4491.695
-139116590#3,6083.504999999999,4501.86
-139116590#4,6069.385,4508.764999999999
-139116590#5,6056.795,4515.3
-139116590#6,6042.35,4522.58
-139116590#7,6030.235000000001,4528.595
-139116590#8,6019.735,4533.8150000000005
-149136359#1,3245.35,1133.2633333333333
-149136360#1,3323.33,1080.7833333333333
-151175220#0,3506.64,4483.525
-151175230#1,3178.6040000000003,3795.37
-151175231,3531.46,4547.27
-151175236#0,3378.3100000000004,4601.145
-151175236#1,3346.115,4607.344999999999
-151175236#2,3296.9350000000004,4616.645
-151175237,3533.7,4218.6
-151175242#0,3511.005,4256.325000000001
-151175242#1,3571.21,4242.655000000001
-151175244#0,3509.945,4524.835
-151175244#1,3565.33,4510.1900000000005
-151175247#1,3309.7433333333333,4374.19
-151175247#3,3353.6966666666667,4363.416666666667
-151175252#0,3637.355,4548.445
-151175252#1,3576.615,4563.475
-151175252#2,3521.7799999999997,4577.35
-151175253#0,3489.37,4509.17
-151175253#1,3500.225,4554.85
-151175253#2,3517.075,4630.645
-151175253#3,3529.9700000000003,4689.16
-151175253#5,3542.4833333333336,4738.57
-151175267#0,3157.67,3764.49
-151175267#2,2987.8483333333334,3883.116666666667
-151175269#0,3523.1800000000003,4451.465
-151175269#1,3497.98,4344.665
-151175269#2,3473.48,4248.780000000001
-151175269#4,3462.23,4181.51
-151175271#1,3589.9375,4165.8724999999995
-151175271#2,3597.145,4218.855
-151175271#3,3614.7533333333336,4301.306666666666
-151175272#1,3333.2666666666664,4282.599999999999
-151175272#3,3299.7000000000003,4291.106666666667
-151175272#4,3264.79,4298.14
-151175272#6,3230.9966666666664,4308.1866666666665
-151175272#7,3204.82,4293.105
-151175272#8,3211.3925,4246.04
-152333580,3165.296,4442.152
-152333606#0,3241.875,4461.195
-152333606#1,3233.646666666666,4402.026666666667
-152343297#1,5856.37875,3844.41625
-152343300#1,6444.558571428572,3761.0499999999997
-154082988#0,6410.366666666666,5506.163333333333
-154082988#1,6386.595,5509.98
-154082988#2,6359.636,5492.1759999999995
-154082988#3,6320.36,5375.77
-154083062#1,6172.896666666667,4497.58
-154083062#2,6162.445,4447.235000000001
-154083062#3,6153.43,4411.3150000000005
-154083062#4,6146.889999999999,4386.475
-154083062#6,6136.156666666667,4348.843333333333
-154125456#1,4662.56,2573.1175000000003
-154125458#1,4734.985000000001,2616.555
-154125458#2,4723.198,2535.946
-154800477#0,6612.753999999999,3313.732
-154800477#1,6663.46,3263.91
-154800477#10,5991.8099999999995,2948.8999999999996
-154800477#2,6655.715,3157.255
-154800477#3,6637.036666666667,2946.536666666667
-154800477#4,6628.86,2836.63
-154800477#5,6622.139999999999,2732.96
-154800477#6,6616.905,2648.125
-154800477#7,6469.276666666668,2555.8933333333334
-154800477#8,6082.902,2671.459
-154800477#9,6056.46,2943.6549999999997
-154800479#0,6156.385,3353.0475
-154800479#1,6263.33,3348.6949999999997
-154800479#10,6480.38,2920.61
-154800479#11,6383.203333333334,2834.2233333333334
-154800479#2,6298.299999999999,3345.75
-154800479#3,6370.77,3339.655
-154800479#4,6451.92,3340.9919999999997
-154800479#5,6511.908,3335.398
-154800479#6,6524.663333333333,3309.9666666666667
-154800479#7,6518.035,3237.6949999999997
-154800479#8,6499.02,3090.45
-154800479#9,6485.6900000000005,2984.205
-154800483#0,6249.455,3323.65
-154800483#1,6240.295,3194.84
-154800485#0,6985.889999999999,4101.125
-154800485#2,6933.503333333333,4107.17
-154800493,5790.58,4499.92
-154800496,6868.48,3919.4049999999997
-154800498#0,5657.49,4509.92
-154800498#2,5651.344999999999,4478.26
-154800501,5652.345,4565.145
-154800503,6862.9,3886.145
-154800507#1,6345.683333333333,3894.7666666666664
-154800517,5669.57,4543.17
-154800520#1,6382.815,3304.4225
-154800520#2,6259.605,3296.6800000000003
-154800521,6522.152,2812.678
-154800523,6574.23,4074.39
-154800531#3,6665.889999999999,3952.368
-154800535#0,6767.174999999999,4499.9400000000005
-154800535#1,6762.835,4481.21
-154800535#2,6759.675,4467.5650000000005
-154800535#3,6755.27,4448.575
-154800535#4,6752.3,4425.325
-154800535#6,6750.223333333332,4395.51
-154800540#0,6333.15,4212.625
-154800540#2,6317.343333333333,4180.116666666666
-154800540#3,6276.79,4083.505
-154800540#4,6240.296666666666,3985.39
-154800540#5,6263.865,3968.5
-154800541#1,6955.29,4216.71
-154800542#4,6664.235000000001,3935.1716666666666
-154800543#0,5791.083333333333,4572.09
-154800543#1,5824.715,4572.085
-154800545#0,6485.055,2868.37
-154800545#1,6505.59,2866.955
-154800545#2,6556.030000000001,2863.055
-154800547#1,5746.82,4626.313333333333
-154800547#2,5725.3533333333335,4577.579999999999
-154800547#6,5708.981666666667,4548.91
-154800554#3,6666.965,3902.9366666666665
-154800556#0,6318.5650000000005,3945.2650000000003
-154800556#2,6448.253333333333,3888.33
-154800558#1,6800.56,3799.81
-154800558#2,6851.225,3761.635
-154800558#3,6881.105,3756.3900000000003
-154800564#0,6843.62,3889.12
-154800564#1,6839.325000000001,3860.76
-154800564#3,6837.823333333334,3821.4300000000003
-154800564#4,6839.139999999999,3780.2533333333336
-154800565#0,6072.123333333333,3003.85
-154800565#1,6079.326666666667,3119.14
-154800567#0,6833.495,3918.26
-154800567#1,6854.51,3913.4300000000003
-154800567#3,6879.42,3910.115
-154800570#2,5637.8675,4604.3575
-154800570#4,5690.246666666666,4581.366666666666
-154800570#6,5793.280000000001,4534.932
-154800577#0,6220.8225,2944.7675
-154800577#1,6204.75375,2695.36
-154800579#0,6558.0725,2892.2575
-154800579#1,6598.67,2866.925
-154800579#2,6595.719999999999,2824.835
-154800579#3,6607.995,2792.5
-154800586#1,5611.66,4469.334
-154800586#3,5658.48,4465.004999999999
-154800586#4,5679.325,4460.905000000001
-154800586#5,5702.495,4454.695
-154800586#6,5724.91,4446.8966666666665
-154800586#7,5747.93,4440.76
-154800586#8,5780.153333333333,4433.953333333334
-154800586#9,5798.15,4454.5599999999995
-154800587#1,6859.7300000000005,4502.253333333333
-154800587#2,6796.735000000001,4508.719999999999
-154800587#4,6729.2775,4537.885
-154800587#5,6736.1775,4569.85
-154800587#6,6744.93,4586.799999999999
-154800587#8,6763.633333333334,4696.84
-154800589#0,6155.135,3098.54
-154800589#1,6230.393333333333,3044.7333333333336
-154800589#2,6363.5199999999995,3003.9266666666663
-154800590#1,5853.483333333334,4547.753333333333
-154806075#2,4709.9875,4326.3275
-154806076#2,4791.545,4328.72
-154806077,4432.835,4482.055
-154806078#2,4742.2125,4327.04
-154806080#2,4593.3975,4520.3525
-154806082#1,4757.836666666667,4247.56
-154806082#2,4755.136666666666,4208.176666666666
-154806082#3,4732.57,4197.21
-154806082#5,4695.403333333333,4197.706666666666
-154806083,4440.226000000001,4209.255999999999
-154806084#0,4540.84,4136.335
-154806084#1,4539.375,4174.6849999999995
-154806084#2,4537.83,4219.98
-154806084#3,4535.825,4284.38
-154806084#4,4534.514999999999,4326.29
-154806084#5,4533.215,4363.385
-154806084#6,4529.385,4451.63
-154806084#7,4525.425,4549.975
-154806085,5453.811428571428,3351.4528571428573
-161392507#0,6947.085,5345.875
-161392507#1,6934.11,5291.34
-161392507#2,6919.346666666667,5239.3966666666665
-161392507#3,6914.030000000001,5205.545
-161392507#4,6909.71,5176.115
-161392507#5,6900.335,5126.1900000000005
-161392507#6,6890.21,5076.23
-161392507#7,6883.885,5047.285
-161392508#0,6960.505,5282.18
-161392508#1,6991.82,5244.106666666667
-161392508#2,7012.990000000001,5230.946666666667
-161392508#3,7033.31,5217.8099999999995
-161392508#4,7050.37,5202.764999999999
-161392508#5,7065.715,5188.27
-161392508#6,7075.99,5156.9400000000005
-161392511,7171.875,5007.504999999999
-161392513#0,6941.356666666667,5393.143333333333
-161392513#1,6968.063333333334,5382.94
-161392513#2,6996.27,5372.77
-161392513#4,7023.62,5363.915
-161392513#5,7117.2775,5348.7275
-161392513#6,7253.94,5335.796666666666
-161392517#3,5380.2635294117645,1970.7688235294117
-161392518#0,6541.0,4841.7925
-161392518#1,6578.71,4935.629999999999
-161392518#10,6755.525,5587.575
-161392518#11,6763.0599999999995,5685.9400000000005
-161392518#13,6770.996666666667,5771.673333333333
-161392518#14,6775.215,5856.79
-161392518#2,6597.245,4977.955
-161392518#4,6618.43,5021.433333333333
-161392518#6,6661.665,5117.0575
-161392518#7,6707.475,5222.825
-161392518#9,6742.762,5403.737999999999
-161392519#0,6834.555,4911.735000000001
-161392519#1,6816.563333333334,4911.966666666666
-161392519#2,6784.93,4908.195
-161392519#3,6759.355,4903.76
-161392519#4,6742.505,4898.86
-161392519#5,6721.46,4900.18
-161392519#6,6698.07,4900.745
-161392519#7,6666.1900000000005,4904.21
-161392519#8,6625.21,4908.4349999999995
-161392519#9,6588.865,4911.030000000001
-161392530,6942.545,4761.6
-161392537,7094.215,5657.85
-161392539,7022.88,5670.82
-161392543#0,6921.055,5092.6
-161392543#1,6967.18,5087.225
-161392548,6912.51,5005.395
-161392549,6967.525,5640.115
-161392551,6600.97,4847.18
-161392553,6978.085,5361.41
-161392554,7055.03,5616.24
-161392555,7080.6900000000005,4913.975
-161392556,6933.965,5003.095
-161392557,7013.3150000000005,5384.87
-161392559,7070.98,5659.125
-161392561,6953.22,5001.280000000001
-161392563,6983.7,5322.755
-161392564,7092.045,5717.745000000001
-161392565,6889.62,5007.84
-161392569#0,6687.9349999999995,4854.78
-161392569#1,6714.33,4850.775
-161392570#0,6749.219999999999,4845.55
-161392570#1,6778.905,4841.485000000001
-161392570#2,6802.99,4838.360000000001
-161392571,6942.885,5255.5599999999995
-161392572#0,6850.1525,4781.1525
-161392572#2,6861.9575,4843.875
-161392574,6983.053333333333,5284.803333333333
-161392575,7010.860000000001,4780.2733333333335
-161392580#0,6862.625,4951.764999999999
-161392580#1,6931.365,4942.965
-161392581#0,6689.29,4811.3150000000005
-161392581#1,6700.425,4876.844999999999
-161392582#0,6810.77,4814.1
-161392582#1,6819.505,4873.715
-161392583,6510.823333333334,1949.4766666666667
-161392584#0,7047.52,4743.655000000001
-161392584#1,7059.12,4801.535
-161392586#0,6638.85,4843.88
-161392586#1,6644.365,4929.295
-161392586#2,6645.844999999999,4971.23
-161392588#0,7057.97,5600.745
-161392588#1,7028.43,5605.13
-161392590,7016.276666666668,5544.883333333334
-161392594#0,6975.175,5593.115
-161392595#0,6629.105,4996.665
-161392595#1,6669.349999999999,4991.066666666667
-161392595#2,6725.2375,4986.165
-161392595#3,6707.223333333332,5033.686666666667
-161392596#0,6724.02,4805.585
-161392596#1,6733.916666666667,4869.570000000001
-161392598#0,7003.79,5287.0599999999995
-161392598#1,7004.33,5309.98
-161392598#2,7009.6849999999995,5343.92
-161392599#0,7068.415,5613.895
-161392600#0,7044.79,5177.775
-161392600#1,6996.545,5183.22
-161392600#2,6955.23,5187.825000000001
-161392600#3,6923.135,5191.405
-161392601#0,6804.844999999999,4950.835
-161392601#1,6796.014999999999,4872.9349999999995
-161392601#2,6783.645,4794.6849999999995
-161392603#0,6964.450000000001,5527.625
-161392603#1,7005.264999999999,5518.58
-161392603#2,7157.736666666667,5484.080000000001
-161392608#0,7014.85,5251.4775
-161392608#1,7023.535,5285.93
-161392610#0,7084.93,4826.155
-161392610#1,7024.7525000000005,4828.4675
-161392611#0,7120.175,5132.73
-161392611#1,7000.795,5146.695
