node1,node2
749,4470
749,4472
750,739
750,4471
751,3503
751,4475
751,5406
751,6328
752,740
752,2091
752,4470
752,6254
753,3298
753,4481
753,4525
753,8236
754,798
754,4480
754,6163
755,638
755,4354
755,4483
755,4540
756,813
756,1931
756,4482
756,4484
756,6164
757,1932
757,4483
757,4485
757,4527
757,6163
758,800
758,800
758,4484
758,4486
759,4485
759,4487
759,4506
759,4527
760,779
760,4486
760,4488
760,4493
761,766
761,4487
761,4489
761,4503
762,776
762,4488
762,4490
762,4501
763,774
763,4489
763,4491
763,4500
764,773
764,3071
764,4490
764,7862
765,3310
765,8235
766,761
766,3308
766,4487
766,8233
767,7956
768,1934
768,6167
769,817
769,4545
769,7954
770,7956
771,787
771,2863
771,4513
772,788
772,3074
772,7865
773,764
773,3305
773,4490
773,8230
774,763
774,3306
774,4489
774,8231
775,1933
775,6166
776,762
776,3307
776,4488
776,8232
777,7938
778,807
778,809
778,4533
778,4537
779,760
779,3309
779,4486
779,8234
780,635
780,4353
781,1938
781,6169
782,4319
782,6617
783,321
783,3980
784,798
784,4512
784,4526
785,799
785,4511
785,4525
786,4498
786,4514
786,7482
787,771
787,2863
787,4513
787,7760
788,772
788,3074
788,7865
788,8220
789,802
789,4528
790,811
790,4518
790,4539
790,7950
791,812
791,4517
791,4538
792,804
792,4520
793,4519
793,4531
793,7953
794,819
794,4522
794,4545
794,7940
795,3328
795,4521
795,7770
795,7939
796,6619
797,7950
798,754
798,784
798,4480
798,4512
798,4526
799,785
799,3311
799,4511
799,4525
799,8236
800,758
800,758
800,4484
800,4486
801,4516
801,4529
801,7940
802,639
802,789
802,4357
802,4528
803,1935
803,4531
803,6168
804,792
804,1936
804,4520
804,4530
804,6167
805,637
805,810
805,4353
805,4533
805,4540
806,4505
806,4532
806,4534
806,4537
807,778
807,4533
807,4535
807,4536
808,809
808,4534
808,6177
808,6612
809,778
809,808
809,4534
809,4537
810,805
810,4505
810,4533
810,4536
811,790
811,1937
811,4518
811,4539
811,6168
812,791
812,3075
812,4517
812,4538
812,7866
813,636
813,756
813,4354
813,4482
813,4532
814,3073
814,4542
814,7864
815,1932
815,3074
815,4541
815,4543
815,6165
815,7863
816,1933
816,3980
816,4542
816,4544
816,6164
817,320
817,769
817,4543
817,4545
818,4496
818,4521
818,4544
818,4546
819,638
819,794
819,4356
819,4545
822,4550
822,7605
823,2949
823,4549
823,4551
823,7729
824,4550
824,4552
824,7728
825,3584
825,4223
825,4551
825,7705
825,7714
825,7800
826,4554
826,7731
827,4221
827,4553
827,4555
827,7730
828,3610
828,4220
828,4554
828,7712
828,7801
829,8103
830,1629
830,3903
830,4559
830,5728
831,251
831,1503
831,5528
831,5542
832,918
832,4560
832,4619
832,5403
833,3167
833,3560
833,5291
833,7991
834,906
834,2680
834,2685
834,4563
834,4635
835,2681
835,4562
835,4564
835,7279
835,7284
836,1894
836,4563
836,6127
836,7280
836,7531
837,1899
837,6132
838,918
838,4647
839,855
839,4585
840,895
840,4569
840,4624
840,7631
840,7632
841,883
841,2963
841,2964
841,4568
841,4614
842,1887
842,6128
843,898
843,2903
843,4572
843,4627
844,4571
844,4573
844,7530
844,7531
845,892
845,2902
845,4572
845,4623
846,872
846,988
846,4603
846,4753
847,1880
847,6119
848,874
848,988
848,4603
848,4755
849,1900
849,6133
850,1896
850,6131
851,861
851,933
851,4589
851,4663
852,887
852,1526
852,4581
852,4581
853,3166
853,4583
853,7990
854,3167
854,3560
854,4582
854,5286
854,7989
855,839
855,892
855,4585
855,4621
856,4567
856,4584
856,4586
856,7286
857,2687
857,4585
858,3165
858,4588
858,7989
859,3166
859,3559
859,4587
859,5287
859,7988
860,1903
860,4579
860,4590
860,6134
861,851
861,932
861,4589
861,4662
862,1902
862,2727
862,4592
862,6133
863,4591
863,4593
863,4594
863,7332
864,865
864,935
864,4592
864,4665
865,864
865,2723
865,4592
865,4595
865,7329
866,2721
866,2724
866,4594
866,4596
866,7327
866,7328
867,877
867,2722
867,4595
867,4597
867,4608
867,7326
868,878
868,2997
868,4596
868,4607
868,7658
869,661
869,1689
869,4600
869,5593
869,5621
869,5835
870,1537
870,1565
870,4599
870,4601
870,5629
871,1561
871,1569
871,1575
871,4600
871,7657
872,846
872,932
872,4603
872,4660
873,4574
873,4576
873,4602
873,4604
874,848
874,4603
874,4605
874,7331
875,1903
875,2726
875,4604
875,4649
875,6113
876,882
876,931
876,4607
876,4667
877,867
877,4597
877,4606
877,4608
877,4612
878,868
878,2724
878,4596
878,4607
878,4609
879,4608
879,7329
880,1583
880,4611
880,5648
881,1584
881,2904
881,4610
881,5647
881,7533
882,876
882,2997
882,4607
882,7665
883,841
883,928
883,4614
883,4657
884,2692
884,3423
884,4569
884,4613
884,8368
885,916
885,916
885,4645
885,4647
886,4580
886,4580
886,4616
886,5563
887,852
887,4581
887,4617
887,5563
888,1526
888,4616
889,927
889,4656
889,5652
890,4620
890,5404
890,6354
891,1056
891,4584
891,4622
891,4819
892,845
892,855
892,4621
892,4623
893,1892
893,4573
893,4622
893,6125
894,3426
894,3437
894,4568
894,4625
894,8369
895,840
895,4624
895,8334
896,1395
896,5274
896,7965
896,7988
897,1897
897,4571
897,4628
897,6127
898,843
898,1032
898,2655
898,4627
898,4629
899,1057
899,4628
899,4630
899,4805
899,7250
900,2477
900,4629
900,4833
900,6973
901,156
901,1086
901,2981
901,2993
901,6112
901,6150
902,990
902,1588
902,4638
902,4755
902,5669
903,2675
903,4634
903,4644
903,7283
904,2684
904,4633
904,4635
904,7276
905,2677
905,4562
905,4634
905,4636
906,834
906,4635
906,4637
906,7284
907,229
907,1522
907,2685
907,4636
907,5557
907,7492
908,1589
908,4632
908,4639
908,5668
908,7273
909,2674
909,4638
909,4640
909,5646
910,1582
910,4639
910,4641
910,7287
911,2688
911,4640
911,4642
911,7271
912,2672
912,4641
912,4643
912,7272
913,2673
913,3010
913,4642
913,4644
914,4633
914,4643
914,7274
914,7676
915,4615
915,4646
916,885
916,885
916,4645
916,4647
917,4566
917,4615
917,4646
917,4648
918,832
918,838
918,4560
918,4647
919,1881
919,4605
919,4650
919,6135
919,7292
920,2693
920,4649
920,4652
920,7536
921,4659
921,5649
922,2908
922,4650
922,4653
922,7537
923,2909
923,4652
923,4654
923,7538
924,2910
924,4653
924,4655
924,7539
925,2911
925,4654
925,4656
925,7535
926,2907
926,4618
926,4655
926,4657
927,889
927,4613
927,4656
927,4658
928,883
928,2906
928,4657
928,4659
929,1585
929,4651
929,4658
929,7534
930,987
930,4602
930,4661
930,4752
931,876
931,2995
931,4667
931,7665
932,861
932,872
932,4660
932,4662
933,851
933,4590
933,4661
933,4663
934,4579
934,4662
934,4664
934,7330
935,864
935,2725
935,4663
935,4665
936,4593
936,4664
936,4666
936,7328
937,2723
937,4665
937,4667
937,7326
938,2721
938,4606
938,4666
938,4668
939,940
939,2332
939,4671
939,6760
940,939
940,3516
940,4671
940,6704
940,6759
941,964
941,4673
941,4709
941,5480
942,963
942,1413
942,1464
942,4719
942,5327
943,950
943,956
943,4699
943,4707
944,351
944,4014
944,4693
945,431
945,4692
945,4694
945,7149
946,2615
946,4693
946,4702
947,967
947,968
947,4723
947,4726
947,5150
948,966
948,4697
948,4722
949,969
949,4696
949,4727
949,5468
950,943
950,958
950,4699
950,4709
951,4691
951,4698
951,4715
952,347
952,4012
952,4687
952,4705
952,7298
953,348
953,4011
953,4686
953,4704
954,4707
954,4716
954,5885
955,4691
955,4706
955,4708
955,4715
956,943
956,958
956,4707
956,4711
957,1472
957,4672
957,4698
957,4710
958,950
958,956
958,4709
958,4711
959,358
959,4708
959,4710
959,4712
960,4022
960,4711
960,4713
960,7151
961,2617
961,4712
961,6730
962,1420
962,4690
962,4720
962,5333
963,942
963,4719
964,941
964,4722
964,5480
965,4696
965,4721
965,4723
965,5478
966,948
966,1330
966,4695
966,4722
966,4724
967,947
967,4723
967,5115
967,5150
967,5694
967,6367
968,947
968,4726
968,5115
969,949
969,4695
969,4725
969,4727
970,4697
970,4726
970,5477
971,346
971,4011
971,4684
971,4729
972,347
972,4010
972,4728
972,4730
972,6939
973,2459
973,4689
973,4729
973,4731
974,2698
974,4688
974,4730
974,4732
975,4731
975,4733
975,6936
975,7302
976,2456
976,4683
976,4732
976,6937
977,978
977,2312
977,4744
977,6717
978,977
978,4744
979,1863
979,4743
980,2450
980,6633
980,6930
981,3736
982,324
982,4749
982,7757
983,323
983,3984
983,3984
983,4748
983,4750
984,324
984,3327
984,3983
984,4749
984,4751
984,8251
985,3328
985,3468
985,4750
985,8250
985,8425
986,1708
986,3686
986,3702
986,4660
986,4753
987,930
987,4574
987,4752
987,4754
988,846
988,848
988,4753
988,4755
989,4576
989,4632
989,4754
989,4756
990,902
990,1881
990,4755
990,5663
990,6114
991,992
991,2405
991,4761
991,4764
992,91
992,991
992,3641
992,4764
993,4762
993,4763
994,1013
994,2801
994,4768
994,4785
995,4767
995,4770
995,7418
995,7420
996,3094
996,3465
996,4777
996,8421
997,2799
997,4768
997,4771
997,7413
998,2785
998,2794
998,4770
998,4772
998,7405
999,1078
999,2786
999,4771
999,4773
999,7404
1000,4772
1000,4774
1000,4854
1000,7436
1001,2816
1001,4773
1001,4775
1001,7433
1002,1074
1002,2813
1002,4774
1002,4776
1003,4775
1003,4777
1003,4841
1003,4850
1004,1065
1004,4769
1004,4776
1004,7432
1005,2936
1005,4779
1005,4790
1005,7591
1006,1017
1006,4778
1006,4782
1006,7431
1007,2807
1007,4781
1007,4789
1007,4825
1008,1049
1008,1073
1008,4780
1008,4850
1009,2811
1009,2812
1009,4779
1009,4783
1010,4782
1010,4784
1010,4802
1010,7430
1011,1029
1011,1512
1011,4783
1011,4785
1012,4767
1012,4784
1012,4786
1012,5543
1013,994
1013,4785
1013,4787
1013,7419
1014,2800
1014,2809
1014,4786
1014,4788
1015,1095
1015,4787
1015,4789
1015,7428
1016,4780
1016,4788
1016,4871
1016,7426
1017,1006
1017,1030
1017,2810
1017,4778
1017,4791
1018,1093
1018,4790
1018,4803
1018,4870
1018,7429
1019,2181
1019,3110
1019,4793
1019,6483
1020,252
1020,1671
1020,4792
1020,5819
1020,7899
1021,155
1021,3750
1022,1068
1022,4799
1022,4845
1023,154
1023,2980
1023,3747
1023,4797
1023,4801
1023,7648
1024,1079
1024,2970
1024,2979
1024,4796
1024,4856
1024,7649
1025,152
1025,1071
1025,3747
1025,4846
1026,1069
1026,2662
1026,4795
1026,4844
1026,7259
1027,1057
1027,2478
1027,4832
1027,6974
1028,153
1028,3748
1028,4796
1029,1011
1029,2812
1029,4783
1029,4803
1030,1017
1030,2810
1030,4791
1030,4802
1030,7431
1031,1050
1031,1077
1031,4825
1031,4854
1032,898
1032,1898
1032,2655
1032,4629
1032,6129
1033,3116
1033,5531
1033,7904
1034,1089
1034,4810
1034,4864
1034,7503
1035,2877
1035,2884
1035,4809
1035,4811
1036,2986
1036,4810
1036,4812
1036,7496
1037,2883
1037,4811
1037,4813
1037,7655
1038,4812
1038,4814
1038,7495
1038,7502
1039,1711
1039,2876
1039,4813
1039,5864
1040,1890
1040,2670
1040,4816
1040,6121
1041,2671
1041,4815
1041,4817
1041,7269
1042,2848
1042,4816
1042,4818
1042,7270
1043,4817
1043,4819
1043,7267
1043,7467
1044,2668
1044,4621
1044,4818
1044,4832
1045,234
1045,247
1045,3771
1045,3776
1045,3897
1046,3115
1046,5532
1046,7903
1047,1053
1047,4823
1047,4828
1047,4872
1048,1096
1048,4822
1049,1008
1049,4780
1049,4804
1049,4826
1050,1031
1050,4825
1050,4827
1050,4851
1051,1075
1051,1076
1051,4826
1051,4853
1052,111
1052,3681
1052,4822
1052,4829
1053,1047
1053,1071
1053,4828
1053,4830
1053,4848
1054,154
1054,1072
1054,3749
1054,4829
1054,4847
1055,3113
1055,5534
1055,7901
1056,891
1056,4800
1056,4819
1056,4833
1057,899
1057,1027
1057,4630
1057,4832
1058,230
1058,1064
1058,2665
1058,3029
1058,4835
1058,7260
1059,2872
1059,4834
1059,4836
1059,4840
1060,2649
1060,4835
1060,7246
1060,7491
1061,1068
1061,2663
1061,4838
1061,4843
1061,7260
1062,2664
1062,3029
1062,4837
1062,4839
1062,7259
1062,7744
1063,3030
1063,4838
1063,4840
1063,7491
1063,7743
1064,1058
1064,2872
1064,4835
1064,4839
1065,1004
1065,4776
1065,4842
1065,4869
1066,1093
1066,2933
1066,4841
1066,7590
1067,231
1067,3881
1067,4837
1067,4844
1068,1022
1068,1061
1068,4799
1068,4843
1068,4845
1069,1026
1069,2646
1069,4795
1069,4844
1069,7243
1070,151
1070,3744
1070,4798
1070,4847
1071,1025
1071,1053
1071,4830
1071,4846
1071,4848
1072,1054
1072,2991
1072,4829
1072,4847
1072,7661
1073,1008
1073,1095
1073,4850
1073,4870
1074,1002
1074,4776
1074,4781
1074,4849
1075,1051
1075,2786
1075,4826
1075,4852
1076,1051
1076,4851
1076,4853
1076,7405
1077,1031
1077,4827
1077,4852
1077,4854
1078,999
1078,4773
1078,4804
1078,4853
1079,1024
1079,2970
1079,3345
1079,4856
1079,8267
1080,2969
1080,4797
1080,4855
1080,4857
1080,7638
1081,2968
1081,4856
1081,4858
1081,7637
1082,2967
1082,4857
1082,4859
1082,7636
1083,2966
1083,4858
1083,4860
1083,7635
1084,4859
1084,4861
1084,7633
1084,7634
1085,2965
1085,2978
1085,4860
1085,4862
1086,156
1086,901
1086,2981
1086,2993
1086,4861
1086,6112
1086,6150
1086,7647
1087,2489
1087,2878
1087,4864
1087,6982
1087,7496
1088,2877
1088,4809
1088,4863
1088,4865
1088,7497
1089,1034
1089,4864
1089,4866
1089,7497
1090,2878
1090,4865
1090,4867
1090,7651
1091,2881
1091,2982
1091,4866
1091,4868
1092,124
1092,1220
1092,3715
1092,4867
1092,7500
1093,1018
1093,1066
1093,4841
1093,4870
1094,4791
1094,4849
1094,4869
1094,4871
1095,1015
1095,1073
1095,4789
1095,4870
1096,1048
1096,2989
1096,4822
1096,7659
1097,3845
1097,7239
1098,3847
1098,7230
1099,211
1099,5898
1099,7232
1100,3846
1100,4880
1100,7238
1101,1114
1101,4891
1101,7937
1102,3845
1102,4876
1102,4881
1102,7174
1103,2622
1103,4880
1103,4882
1104,2622
1104,4877
1104,4881
1104,4883
1105,4882
1105,7174
1105,7926
1106,213
1106,3828
1106,3857
1107,4886
1107,5131
1107,8111
1108,3250
1108,3855
1108,4885
1108,4887
1109,3854
1109,4886
1109,4888
1110,3833
1110,3853
1110,4887
1110,4889
1111,1725
1111,4888
1111,4890
1112,4889
1112,4891
1112,5892
1112,7231
1113,4878
1113,4890
1113,4892
1113,7241
1114,1101
1114,4891
1114,5900
1115,3092
1115,6957
1115,7881
1116,1133
1116,4897
1116,4918
1116,8155
1117,1183
1117,4896
1117,4898
1117,8153
1118,4897
1118,4899
1118,4974
1118,5071
1119,1217
1119,1275
1119,4898
1119,4900
1120,1229
1120,4899
1120,4901
1120,5010
1121,4900
1121,4902
1121,4954
1121,5022
1122,1163
1122,1251
1122,4901
1122,4903
1122,5045
1123,1252
1123,1264
1123,4902
1123,4968
1123,5044
1123,6209
1124,1987
1124,4905
1124,6220
1124,8155
1125,1988
1125,4904
1125,4906
1125,5017
1125,6219
1126,1224
1126,1277
1126,4905
1126,4907
1126,5074
1127,1248
1127,1278
1127,4906
1127,4908
1127,5042
1127,5073
1128,1239
1128,1249
1128,4907
1128,4909
1128,5041
1129,4908
1129,4910
1129,5007
1129,5032
1130,1214
1130,1228
1130,4909
1130,5022
1131,1502
1131,1622
1131,5527
1131,5720
1131,6212
1132,295
1132,3948
1132,4896
1132,4919
1133,1116
1133,1168
1133,4918
1133,4920
1134,1172
1134,1212
1134,4919
1134,4921
1134,4959
1135,1950
1135,4920
1135,4922
1135,4963
1135,5004
1136,1613
1136,4921
1136,4923
1136,5714
1136,6182
1137,1614
1137,4922
1137,5515
1137,5517
1137,5713
1138,2288
1138,3253
1138,6963
1139,120
1139,1159
1139,3706
1139,4926
1139,6621
1140,4925
1140,4931
1140,4945
1140,6162
1141,4928
1141,4935
1141,6174
1141,6175
1142,1942
1142,3090
1142,4927
1142,4929
1142,7860
1143,3070
1143,4928
1143,4930
1143,6158
1143,7880
1144,1926
1144,4929
1145,1930
1145,4926
1145,4932
1145,4996
1146,1204
1146,1207
1146,4931
1146,4933
1147,4932
1147,4934
1147,4999
1147,6157
1148,1925
1148,4933
1148,4935
1148,8152
1149,1943
1149,4927
1149,4934
1149,6613
1150,297
1150,1193
1150,1254
1150,3950
1150,4937
1151,1218
1151,4936
1151,4938
1151,4984
1151,5012
1152,1219
1152,1241
1152,4937
1152,4939
1152,5011
1152,5035
1153,1242
1153,1940
1153,4938
1153,4940
1153,5034
1154,1209
1154,4939
1154,4941
1154,6172
1155,1191
1155,4940
1155,4942
1155,5001
1156,1235
1156,4941
1156,4943
1156,4982
1156,5029
1157,1197
1157,1236
1157,4942
1157,4944
1157,4989
1157,5028
1158,1198
1158,4943
1158,4945
1158,4958
1158,4988
1159,1139
1159,1167
1159,4926
1159,4944
1160,3886
1160,4978
1160,6487
1161,1266
1161,5063
1162,1243
1162,5037
1163,1122
1163,4901
1163,4955
1163,6223
1164,1991
1164,4954
1165,1491
1165,1978
1165,5507
1165,6209
1166,1947
1166,2707
1166,7312
1167,118
1167,1159
1167,2700
1167,3706
1167,4944
1168,1133
1168,4920
1169,1200
1169,1269
1169,4992
1169,5064
1170,1624
1170,5723
1171,1490
1171,1979
1171,5506
1171,6210
1172,1134
1172,1212
1172,1259
1172,4921
1172,5051
1173,1213
1173,1268
1173,5063
1174,1488
1174,1980
1174,5505
1174,6211
1175,1212
1175,5003
1176,1233
1176,1245
1176,1607
1176,5027
1176,5037
1177,1492
1177,1977
1177,4903
1177,5060
1177,5508
1178,1190
1178,1237
1178,4970
1178,4982
1178,5029
1179,1191
1179,1208
1179,4969
1179,4971
1179,4981
1179,5001
1180,1209
1180,1240
1180,4970
1180,4972
1180,5000
1180,5034
1181,1219
1181,1241
1181,4971
1181,4973
1181,5013
1181,5033
1182,1192
1182,1220
1182,4972
1182,4984
1182,5012
1183,1117
1183,1989
1183,4898
1183,6220
1184,117
1184,3703
1184,4976
1184,5798
1184,7306
1185,260
1185,1655
1185,2702
1185,3913
1185,4975
1185,7262
1186,1210
1186,1987
1186,6218
1186,8157
1187,235
1187,1195
1187,4951
1187,4987
1188,298
1188,2218
1188,3951
1188,4980
1189,240
1189,3892
1189,4979
1189,6558
1190,131
1190,1178
1190,3717
1190,4970
1190,4982
1191,1155
1191,1179
1191,4942
1191,4969
1191,4981
1192,1182
1192,4984
1193,1150
1193,4937
1193,4973
1193,4983
1194,1232
1194,5024
1195,1187
1195,4987
1195,6488
1196,1226
1196,4978
1196,4986
1196,5020
1197,118
1197,1157
1197,3719
1197,4944
1197,4989
1198,1158
1198,1930
1198,4943
1198,4988
1198,4990
1199,1204
1199,4989
1199,4997
1199,6162
1200,1169
1200,4992
1200,4995
1200,5005
1201,1262
1201,4960
1201,4991
1201,5056
1202,1222
1202,1261
1202,5016
1202,5053
1203,1261
1203,2707
1203,4995
1203,5055
1203,7310
1204,1146
1204,1199
1204,4931
1204,4997
1205,4990
1205,4996
1205,4998
1205,5028
1206,1235
1206,1489
1206,4997
1206,4999
1207,1146
1207,4933
1207,4998
1207,5504
1208,130
1208,1179
1208,3716
1208,4971
1208,5001
1209,1154
1209,1180
1209,4941
1209,4970
1209,5000
1210,1186
1210,1987
1210,5003
1210,6218
1210,8158
1211,4966
1211,5002
1211,5004
1211,8157
1212,1134
1212,1172
1212,1175
1212,4921
1212,5003
1213,1173
1213,1268
1213,4991
1213,5006
1213,5063
1214,1130
1214,1249
1214,4909
1214,5008
1215,2492
1215,5007
1215,5009
1215,5042
1216,1990
1216,5008
1216,5010
1216,6990
1217,1119
1217,4900
1217,5009
1217,6222
1218,1151
1218,1495
1218,4938
1218,5012
1218,5509
1219,1152
1219,1181
1219,4937
1219,4973
1219,5011
1219,5013
1220,124
1220,1092
1220,1182
1220,3715
1220,4972
1220,5012
1221,2706
1221,5015
1221,5053
1221,7308
1222,1202
1222,1260
1222,5014
1222,5016
1223,1632
1223,4993
1223,5015
1223,5733
1224,1126
1224,1985
1224,4905
1224,5018
1224,6218
1225,1986
1225,5017
1225,6217
1225,8159
1226,1196
1226,1627
1226,5020
1226,5726
1227,236
1227,3888
1227,4987
1227,5019
1228,1130
1228,1506
1228,1618
1228,5022
1228,5717
1229,1120
1229,4901
1229,4910
1229,5021
1230,301
1230,1242
1230,1495
1230,3954
1230,5511
1231,1274
1231,4985
1231,5025
1231,5069
1232,1194
1232,5024
1233,1176
1233,1607
1233,3086
1233,5027
1233,7871
1234,1265
1234,4967
1234,5026
1234,5062
1234,5706
1234,6184
1235,1156
1235,1206
1235,4943
1235,4997
1235,5029
1236,1157
1236,4942
1236,4969
1236,5028
1236,5030
1237,131
1237,1178
1237,3719
1237,5029
1238,5032
1238,6215
1238,8161
1239,1128
1239,1983
1239,4909
1239,5031
1240,129
1240,1180
1240,3715
1240,4972
1240,5034
1241,1152
1241,1181
1241,4939
1241,4971
1241,5033
1241,5035
1242,1153
1242,1230
1242,1495
1242,4938
1242,5034
1242,5511
1243,1162
1243,5037
1243,5056
1243,5065
1244,4953
1244,4967
1244,5036
1244,5038
1245,1176
1245,1609
1245,5037
1245,5039
1246,3086
1246,5038
1246,5704
1246,5708
1246,7877
1247,1983
1247,5041
1247,6216
1247,8160
1248,1127
1248,1984
1248,4908
1248,5040
1248,5042
1248,6215
1249,1128
1249,1214
1249,4907
1249,5008
1249,5041
1250,1509
1250,1620
1250,1991
1250,5044
1250,5719
1251,1122
1251,4903
1251,5043
1251,5045
1251,6223
1252,301
1252,1123
1252,3956
1252,4902
1252,5044
1252,5046
1253,302
1253,3955
1253,5045
1254,297
1254,1150
1254,2666
1254,3950
1254,5048
1254,6558
1255,239
1255,2218
1255,3891
1255,5047
1255,5049
1255,7262
1256,240
1256,1624
1256,3890
1256,5048
1256,5725
1257,1613
1257,5051
1257,5735
1257,6182
1258,1950
1258,4963
1258,5050
1258,5052
1259,1172
1259,5051
1260,1222
1260,4993
1260,5014
1260,5054
1261,1202
1261,1203
1261,4995
1261,5053
1261,5055
1262,1201
1262,4994
1262,5006
1262,5054
1262,5056
1263,1269
1263,4992
1263,5036
1263,5055
1264,300
1264,1123
1264,3953
1264,4968
1264,6209
1265,1234
1265,1513
1265,1631
1265,5062
1265,5730
1265,6184
1266,1161
1266,1952
1266,5027
1266,5061
1266,5063
1267,4952
1267,4964
1267,5005
1267,5062
1267,5064
1268,1173
1268,1213
